-0.212721,0.369257,1,
-1.50355,-1.10176,1,
-0.0661181,-0.354777,1,
-0.755377,1.33232,1,
2.00832,-0.449549,1,
0.37277,0.402217,1,
2.40331,-1.24062,1,
-0.338125,-0.904934,1,
-0.169293,1.22797,1,
1.66595,0.174271,1,
-0.13307,0.33089,1,
2.56912,0.301993,1,
1.02277,0.632042,1,
-1.53855,-0.672991,1,
0.866258,-1.2771,1,
1.32982,-0.297273,1,
0.819305,0.616591,1,
-0.805541,-0.16614,1,
-1.00169,-0.638871,1,
0.379342,-0.67973,1,
0.527484,0.48888,1,
0.681131,-0.595771,1,
0.323185,0.759605,1,
0.244008,-0.276017,1,
0.608012,1.02649,1,
0.604605,0.959356,1,
-0.805758,-0.0965532,1,
0.690333,0.440899,1,
0.345117,-1.95341,1,
0.385314,-2.38431,1,
-1.20475,-0.297896,1,
0.9657,0.206528,1,
0.55828,-1.46274,1,
-0.546727,-1.02134,1,
0.228569,0.389999,1,
-0.0674169,-0.0338117,1,
-0.338871,-0.0470798,1,
-0.251072,-0.20188,1,
-1.17031,-0.267368,1,
-0.875776,-0.378618,1,
1.24975,-0.855192,1,
-0.766203,-0.178837,1,
0.609592,0.220389,1,
0.386608,1.30919,1,
-1.09135,1.02901,1,
-1.15103,1.79898,1,
0.777953,-0.406371,1,
0.521021,0.185187,1,
0.864942,0.834595,1,
-0.250902,0.430149,1,
-1.29173,0.553116,1,
1.97416,-0.614006,1,
-0.0736805,-0.513216,1,
-0.534299,-0.68748,1,
0.136731,0.439116,1,
0.162765,-0.73114,1,
-0.752499,-0.384299,1,
0.326503,-0.449807,1,
-0.845792,-2.1851,1,
0.99284,-0.897173,1,
-1.24368,-0.378528,1,
0.282944,-0.364496,1,
0.602113,0.285707,1,
0.0528652,1.04345,1,
3.24941,0.415463,-1,
-0.567278,1.37119,1,
0.0385602,0.202368,1,
1.68338,-1.2271,1,
0.162869,-1.73995,1,
-0.628935,-0.059126,1,
0.370203,-0.728724,1,
-1.9044,-1.02191,1,
0.177748,-0.0842743,1,
-0.566751,-2.01653,1,
-1.44238,-1.32313,1,
0.540813,1.08756,1,
0.31456,0.454323,1,
0.166739,-1.32313,1,
1.00059,1.03222,1,
0.885817,4.1842,-1,
-0.60679,0.189497,1,
-0.622401,0.427132,1,
-0.0153159,-0.274302,1,
0.65589,0.0933786,1,
0.275177,0.710913,1,
2.02582,0.22307,1,
-0.0268696,-0.270746,1,
-0.568146,1.03399,1,
-0.102369,0.211077,1,
1.33281,-2.02161,1,
-0.937245,0.0255496,1,
0.675136,0.600679,1,
0.458846,-0.729764,1,
-1.60057,0.229966,1,
0.286871,1.39389,1,
0.498007,-0.159734,1,
-3.03287,-0.374911,-1,
1.25669,0.826595,1,
0.815541,0.107557,1,
-0.252301,1.0978,1,
0.71668,-0.659409,1,
0.121701,1.30691,1,
0.705074,1.77749,1,
1.06439,0.0784506,1,
2.12164,0.809486,1,
0.109161,-1.30001,1,
0.53196,-0.66999,1,
0.266418,0.32496,1,
-0.556076,-0.783319,1,
-0.103446,-1.09639,1,
0.533689,-0.562744,1,
0.432661,0.256781,1,
-1.01815,1.83537,1,
0.650716,1.12252,1,
-0.775061,-0.576089,1,
2.07572,0.233676,1,
0.321957,0.966634,1,
-0.274172,0.202243,1,
1.25531,-1.98566,1,
-2.29943,-0.611274,1,
1.44461,-0.313842,1,
-1.96007,-1.90611,-1,
0.498061,-0.835743,1,
-1.45099,-0.0502222,1,
0.462838,-1.65595,1,
0.687891,2.84129,-1,
0.553175,-1.18127,1,
-1.67715,0.230636,1,
1.09007,-1.28485,1,
-0.507871,0.076827,1,
0.369635,-0.907728,1,
-1.64871,-0.744727,1,
-1.3851,-0.028014,1,
0.548848,0.774552,1,
0.754081,0.551398,1,
0.330768,1.00772,1,
0.749565,0.0997288,1,
-0.274474,-1.00389,1,
0.206142,0.0238597,1,
2.41181,0.349243,1,
1.36164,-0.390235,1,
0.978763,1.61014,1,
0.394581,0.160415,1,
0.0796998,1.64965,1,
0.93999,-0.650533,1,
1.59137,1.36773,1,
0.836967,0.236069,1,
0.0259317,1.66547,1,
-0.224486,0.601965,1,
-0.453832,-0.40044,1,
-1.37302,0.437976,1,
-0.734537,-0.357487,1,
-2.13303,0.333528,1,
-0.567262,-0.286221,1,
-1.78352,0.579218,1,
-0.142869,0.454411,1,
0.551544,0.512434,1,
-0.298166,-0.142882,1,
-1.74666,2.53365,-1,
0.0268393,0.204112,1,
-1.89934,0.849761,1,
1.15117,-1.9098,1,
