58164,813431,1,
58160,84514,1,
58148,550001,1,
58144,822645,1,
58134,447299,1,
58121,81761,1,
58115,328416,1,
58109,339124,1,
58098,258117,1,
58091,323385,1,
58090,528875,1,
58075,548545,1,
58060,833982,1,
58043,198394,1,
58025,438868,1,
58022,862886,1,
58016,146859,1,
58015,266976,1,
57990,482175,1,
57983,538929,1,
57978,840007,1,
57967,136618,1,
57967,747135,1,
57964,103023,1,
57963,817670,1,
57962,14520,1,
57960,516445,1,
57956,574267,1,
57950,163350,1,
57935,481377,1,
57918,358221,1,
57899,247449,1,
57880,881254,1,
57877,357354,1,
57876,615207,1,
57869,439973,1,
57858,814777,1,
57846,399048,1,
57836,617464,1,
57828,536948,1,
57821,757008,1,
57820,236404,1,
57819,348828,1,
57806,354616,1,
57768,918399,1,
57750,371804,1,
57742,203488,1,
57741,175638,1,
57721,546491,1,
57706,626683,1,
57698,270759,1,
57695,116063,1,
57695,145518,1,
57665,307546,1,
57634,513421,1,
57626,371788,1,
57621,357664,1,
57587,369978,1,
57571,625025,1,
57547,892962,1,
57528,342760,1,
57506,341974,1,
57501,812427,1,
57475,340774,1,
57474,647352,1,
57469,275864,1,
57430,806342,1,
57421,752503,1,
57413,381158,1,
57406,931548,1,
57390,283286,1,
57367,779993,1,
57364,210267,1,
57360,873478,1,
57348,959429,1,
57343,761455,1,
57334,266688,1,
57323,919517,1,
57319,144749,1,
57304,528677,1,
57285,60155,1,
57282,330366,1,
57278,438549,1,
57277,455875,1,
57270,814192,1,
57267,161979,1,
57245,260024,1,
57238,591405,1,
57233,547275,1,
57223,878408,1,
57209,692392,1,
57209,634681,1,
57205,812712,1,
57200,322452,1,
57192,153203,1,
57178,611510,1,
57177,250432,1,
57175,238910,1,
57172,248237,1,
57135,514075,1,
57132,808209,1,
57115,553925,1,
57064,820169,1,
57061,941072,1,
57059,470950,1,
57052,260927,1,
57043,817814,1,
57039,736424,1,
57030,540887,1,
57019,803510,1,
57009,323638,1,
57008,347717,1,
57003,926109,1,
56980,326203,1,
56968,45004,1,
56966,233726,1,
56944,168263,1,
56941,660847,1,
56928,359357,1,
56927,951602,1,
56917,840315,1,
56913,914756,1,
56910,259549,1,
56908,297783,1,
56905,627711,1,
56898,42595,1,
56884,438530,1,
56880,55336,1,
56879,190102,1,
56850,795122,1,
56847,49930,1,
56825,819022,1,
56822,178538,1,
56782,469850,1,
56779,242932,1,
56776,261876,1,
56768,932706,1,
56737,443676,1,
56709,541825,1,
56693,243890,1,
56672,385799,1,
56664,439874,1,
56664,350580,1,
56662,625463,1,
56654,346168,1,
56638,463481,1,
56627,907306,1,
56619,71866,1,
56604,447935,1,
56595,119267,1,
56573,196943,1,
56572,632967,1,
56565,165265,1,
56560,856729,1,
56551,689035,1,
56543,916494,1,
56518,72709,1,
56517,64915,1,
56496,410687,1,
56477,516350,1,
56477,605042,1,
56464,625898,1,
56427,442440,1,
56425,260576,1,
56422,967378,1,
56421,683530,1,
56418,636434,1,
56395,736306,1,
56367,349108,1,
56360,621186,1,
56352,423802,1,
56341,342652,1,
56331,423620,1,
56328,540222,1,
56319,88602,1,
56278,620127,1,
56269,569573,1,
56228,884021,1,
56223,567808,1,
56217,623365,1,
56215,318157,1,
56161,716761,1,
56159,137812,1,
56148,605070,1,
56146,272692,1,
56140,914731,1,
56133,96213,1,
56090,927137,1,
56087,685441,1,
56080,574677,1,
56071,201211,1,
56067,673251,1,
56066,233844,1,
56053,332655,1,
56049,610595,1,
56042,736383,1,
56039,454830,1,
56026,844723,1,
56016,366240,1,
56015,198947,1,
55990,723038,1,
55984,191383,1,
55969,344245,1,
55961,690689,1,
55958,544164,1,
55952,659824,1,
55951,878442,1,
55949,92697,1,
55946,628231,1,
55943,199953,1,
55928,914904,1,
55896,660104,1,
55891,841456,1,
55885,353740,1,
55881,410108,1,
55878,246316,1,
55843,203407,1,
55837,926804,1,
55824,834525,1,
55815,96388,1,
55800,541978,1,
55778,933958,1,
55769,88583,1,
55755,920335,1,
55754,560057,1,
55740,296300,1,
55727,660293,1,
55727,265291,1,
55721,69392,1,
55716,134368,1,
55704,806221,1,
55697,300328,1,
55693,178245,1,
55687,810522,1,
55662,247506,1,
55654,925638,1,
55652,448782,1,
55649,506035,1,
55638,467218,1,
55631,254000,1,
55624,234716,1,
55613,456136,1,
55613,530751,1,
55608,267097,1,
55606,361001,1,
55606,527728,1,
55593,821584,1,
55590,790148,1,
55588,469729,1,
55586,266735,1,
55572,249568,1,
55571,658842,1,
55562,925656,1,
55557,632857,1,
55554,86162,1,
55540,53178,1,
55540,197156,1,
55531,441085,1,
55525,894233,1,
55507,218076,1,
55500,59060,1,
55496,361611,1,
55493,549397,1,
55491,966782,1,
55441,166517,1,
55440,461268,1,
55436,202792,1,
55432,810488,1,
55430,527424,1,
55415,525900,1,
55407,256053,1,
55406,331327,1,
55404,172450,1,
55385,836208,1,
55382,446674,1,
55382,445426,1,
55380,166013,1,
55375,340375,1,
55351,83291,1,
55347,170684,1,
55346,708719,1,
55334,767513,1,
55329,240335,1,
55306,102168,1,
55282,660261,1,
55277,826104,1,
55252,529283,1,
55249,94853,1,
55245,629367,1,
55200,585401,1,
55172,241962,1,
55161,382779,1,
55160,375742,1,
55158,70967,1,
55152,55095,1,
55147,161881,1,
55146,468324,1,
55119,737493,1,
55117,841429,1,
55097,634891,1,
55088,883979,1,
55085,717059,1,
55084,531471,1,
55081,264980,1,
55062,676852,1,
55033,354998,1,
55021,266734,1,
55012,733605,1,
55011,721173,1,
54988,387811,1,
54972,607431,1,
54966,80066,1,
54946,644666,1,
54935,910796,1,
54923,84227,1,
54909,427023,1,
54909,908651,1,
54906,562259,1,
54876,271626,1,
54868,834185,1,
54855,725688,1,
54839,368666,1,
54839,556844,1,
54819,746890,1,
54814,329672,1,
54793,844651,1,
54789,902712,1,
54785,69646,1,
54775,826249,1,
54764,771092,1,
54764,637614,1,
54758,601740,1,
54738,92443,1,
54732,67864,1,
54728,838767,1,
54717,101964,1,
54677,245770,1,
54655,415076,1,
54652,285322,1,
54647,889009,1,
54588,727094,1,
54582,853434,1,
54578,253464,1,
54553,718331,1,
54544,272225,1,
54535,739067,1,
54526,197963,1,
54518,793238,1,
54483,736496,1,
54458,474371,1,
54449,632550,1,
54446,574581,1,
54446,193256,1,
54438,821784,1,
54436,346998,1,
54425,611396,1,
54406,790752,1,
54397,352663,1,
54397,321999,1,
54367,313392,1,
54362,610348,1,
54345,273648,1,
54315,607047,1,
54304,725032,1,
54292,245975,1,
54286,154283,1,
54272,718218,1,
54264,196637,1,
54257,508002,1,
54240,162356,1,
54224,266765,1,
54213,249721,1,
54188,91401,1,
54186,277315,1,
54167,554064,1,
54165,940861,1,
54134,922386,1,
54117,75524,1,
54115,276456,1,
54108,650551,1,
54105,371985,1,
54080,815796,1,
54078,764998,1,
54075,282603,1,
54073,644322,1,
54071,239840,1,
54061,724265,1,
54051,550810,1,
54049,407194,1,
54044,66974,1,
54013,252596,1,
54010,604928,1,
54006,731303,1,
53986,730404,1,
53983,578109,1,
53969,355799,1,
53956,901833,1,
53940,73133,1,
53932,133547,1,
53925,378511,1,
53925,44682,1,
53906,932166,1,
53875,432915,1,
53869,830949,1,
53864,619606,1,
53829,494180,1,
53828,563662,1,
53813,432066,1,
53806,381005,1,
53774,528075,1,
53772,697707,1,
53761,99624,1,
53744,84620,1,
53711,474512,1,
53708,453256,1,
53696,546722,1,
53693,100451,1,
53691,517769,1,
53682,95844,1,
53672,443937,1,
53667,489100,1,
53655,335120,1,
53654,829160,1,
53651,456952,1,
53634,308188,1,
53619,298878,1,
53617,867594,1,
53616,815127,1,
53607,649488,1,
53599,614726,1,
53578,88048,1,
53570,798698,1,
53553,277210,1,
53521,91382,1,
53503,618770,1,
53491,431323,1,
53471,679986,1,
53468,262039,1,
53436,840104,1,
53432,196218,1,
53418,91038,1,
53410,163869,1,
53396,663140,1,
53390,373088,1,
53387,94776,1,
53381,452274,1,
53363,729214,1,
53358,943005,1,
53351,183293,1,
53346,216569,1,
53321,816786,1,
53289,773926,1,
53281,727034,1,
53276,275588,1,
53266,363560,1,
53266,259359,1,
53242,635445,1,
53229,502108,1,
53220,888862,1,
53202,844349,1,
53200,433277,1,
53182,174190,1,
53182,308738,1,
53176,938894,1,
53137,249310,1,
53134,334492,1,
53134,247523,1,
53124,610156,1,
53115,753915,1,
53106,762702,1,
53062,342375,1,
53033,357381,1,
53019,442727,1,
53002,761544,1,
52990,229757,1,
52983,78760,1,
52958,835524,1,
52939,99902,1,
52926,81696,1,
52920,831702,1,
52919,295802,1,
52911,693539,1,
52887,889550,1,
52859,525760,1,
52846,180717,1,
52813,515464,1,
52810,235331,1,
52806,442823,1,
52804,228309,1,
52792,628671,1,
52789,392014,1,
52754,623218,1,
52752,648502,1,
52736,84882,1,
52730,808816,1,
52726,812363,1,
52722,615504,1,
52673,95024,1,
52666,109091,1,
52633,47298,1,
52606,767755,1,
52595,72026,1,
52581,714076,1,
52575,823845,1,
52562,597095,1,
52552,225159,1,
52551,626104,1,
52540,526427,1,
52519,200113,1,
52515,436464,1,
52505,275824,1,
52488,188827,1,
52479,132672,1,
52475,138847,1,
52474,270165,1,
52450,343412,1,
52436,289253,1,
52428,927860,1,
52415,319376,1,
52412,493728,1,
52410,428874,1,
52385,343736,1,
52354,81299,1,
52318,555314,1,
52317,800979,1,
52298,529694,1,
52292,116171,1,
52280,873833,1,
52278,734033,1,
52267,637964,1,
52263,848762,1,
52260,256428,1,
52183,287019,1,
52180,374267,1,
52177,764454,1,
52158,901390,1,
52134,547783,1,
52077,85411,1,
52042,933807,1,
52038,919460,1,
51990,100683,1,
51989,165044,1,
51979,276466,1,
51973,799895,1,
51970,551643,1,
51954,246039,1,
51953,589603,1,
51951,433952,1,
51941,308065,1,
51939,432872,1,
51922,650538,1,
51913,933277,1,
51901,834514,1,
51887,199801,1,
51886,156635,1,
51853,530036,1,
51829,753395,1,
51825,614201,1,
51811,540771,1,
51811,550522,1,
51808,902156,1,
51808,440425,1,
51807,362503,1,
51783,217497,1,
51752,951274,1,
51748,795920,1,
51745,409302,1,
51731,912748,1,
51718,865718,1,
51717,882754,1,
51713,933367,1,
51696,383094,1,
51686,826021,1,
51676,885381,1,
51652,811129,1,
51650,553159,1,
51649,399032,1,
51648,500128,1,
51600,852435,1,
51597,514585,1,
51585,356267,1,
51582,469849,1,
51558,819865,1,
51556,181751,1,
