2020-01-31T02:40:48,worms_2d.txt,Worms2D_Out_3_15_5.txt,3,15,5,0.01,0.01,2020-01-31T02:46:02,80.8059,232.409,313.215,8249,434
2020-01-31T02:46:02,worms_2d.txt,Worms2D_Out_3_20_5.txt,3,20,5,0.01,0.01,2020-01-31T02:54:01,80.9391,397.121,478.06,5226,252
2020-01-31T02:54:01,worms_2d.txt,Worms2D_Out_3_25_5.txt,3,25,5,0.01,0.01,2020-01-31T03:05:25,79.3331,603.549,682.882,3748,195
2020-01-31T03:05:25,worms_2d.txt,Worms2D_Out_3_30_5.txt,3,30,5,0.01,0.01,2020-01-31T03:20:59,79.5757,853.94,933.515,2725,159
2020-01-31T03:21:00,worms_2d.txt,Worms2D_Out_3_35_5.txt,3,35,5,0.01,0.01,2020-01-31T03:40:53,79.7923,1113.31,1193.1,2121,105
2020-01-31T03:40:54,worms_2d.txt,Worms2D_Out_3_40_5.txt,3,40,5,0.01,0.01,2020-01-31T04:05:47,79.8062,1413,1492.8,1678,96
2020-01-31T04:05:47,worms_2d.txt,Worms2D_Out_3_45_5.txt,3,45,5,0.01,0.01,2020-01-31T04:36:09,79.5481,1741.32,1820.87,1329,85
2020-01-31T04:36:09,worms_2d.txt,Worms2D_Out_3_50_5.txt,3,50,5,0.01,0.01,2020-01-31T05:12:20,79.5277,2090.56,2170.08,1108,59
2020-01-31T05:12:20,worms_2d.txt,Worms2D_Out_3_15_10.txt,3,15,10,0.01,0.01,2020-01-31T05:15:39,80.1114,118.556,198.667,17728,185
2020-01-31T05:15:40,worms_2d.txt,Worms2D_Out_3_20_10.txt,3,20,10,0.01,0.01,2020-01-31T05:23:18,80.1292,377.249,457.378,10207,94
2020-01-31T05:23:18,worms_2d.txt,Worms2D_Out_3_25_10.txt,3,25,10,0.01,0.01,2020-01-31T05:34:24,79.2391,586.355,665.594,7028,52
2020-01-31T05:34:24,worms_2d.txt,Worms2D_Out_3_30_10.txt,3,30,10,0.01,0.01,2020-01-31T05:49:27,79.2496,823.066,902.316,5403,44
2020-01-31T05:49:27,worms_2d.txt,Worms2D_Out_3_35_10.txt,3,35,10,0.01,0.01,2020-01-31T06:09:02,78.9871,1094.65,1173.63,4282,37
2020-01-31T06:09:02,worms_2d.txt,Worms2D_Out_3_40_10.txt,3,40,10,0.01,0.01,2020-01-31T06:33:35,79.2289,1393.66,1472.89,3418,36
2020-01-31T06:33:36,worms_2d.txt,Worms2D_Out_3_45_10.txt,3,45,10,0.01,0.01,2020-01-31T07:03:31,79.2131,1715.14,1794.35,2792,35
2020-01-31T07:03:31,worms_2d.txt,Worms2D_Out_3_50_10.txt,3,50,10,0.01,0.01,2020-01-31T07:39:20,79.3201,2069.24,2148.56,2374,18
2020-01-31T07:39:20,worms_2d.txt,Worms2D_Out_3_15_15.txt,3,15,15,0.01,0.01,2020-01-31T07:42:04,79.3901,83.494,162.884,27005,121
2020-01-31T07:42:04,worms_2d.txt,Worms2D_Out_3_20_15.txt,3,20,15,0.01,0.01,2020-01-31T07:46:42,79.2061,197.885,277.091,15276,62
2020-01-31T07:46:42,worms_2d.txt,Worms2D_Out_3_25_15.txt,3,25,15,0.01,0.01,2020-01-31T07:57:31,79.3451,569.569,648.914,10035,32
2020-01-31T07:57:32,worms_2d.txt,Worms2D_Out_3_30_15.txt,3,30,15,0.01,0.01,2020-01-31T08:12:26,79.2722,814.531,893.804,7448,21
2020-01-31T08:12:26,worms_2d.txt,Worms2D_Out_3_35_15.txt,3,35,15,0.01,0.01,2020-01-31T08:31:49,79.104,1082.95,1162.05,6048,15
2020-01-31T08:31:49,worms_2d.txt,Worms2D_Out_3_40_15.txt,3,40,15,0.01,0.01,
